Timestamp,Actual,Predicted
2021-04-22,2401.1,2448.88427734375
2021-04-23,2367.31,2462.09521484375
2021-04-24,2215.93,2446.41552734375
2021-04-25,2316.48,2420.6748046875
2021-04-26,2533.12,2463.429931640625
2021-04-27,2665.24,2373.797119140625
2021-04-28,2746.54,2365.0556640625
2021-04-29,2757.36,2340.13671875
2021-04-30,2772.78,2526.822265625
2021-05-01,2944.66,2618.043212890625
2021-05-02,2950.33,2746.388427734375
2021-05-03,3429.37,2698.19287109375
2021-05-04,3286.71,2718.928466796875
2021-05-05,3522.76,2830.9658203125
2021-05-06,3489.52,2844.176025390625
2021-05-07,3481.22,3258.49072265625
2021-05-08,3905.55,3291.238037109375
2021-05-09,3922.23,3379.15478515625
2021-05-10,3947.9,3371.12158203125
2021-05-11,4167.78,3421.85205078125
2021-05-12,3811.77,3818.64697265625
2021-05-13,3719.62,3879.95068359375
2021-05-14,4075.38,3866.56640625
2021-05-15,3641.65,4014.434326171875
2021-05-16,3582.12,4016.6953125
2021-05-17,3279.68,3975.473876953125
2021-05-18,3377.55,3930.93017578125
2021-05-19,2435.69,3988.8203125
2021-05-20,2777.55,3968.26611328125
2021-05-21,2433.11,3928.4541015625
2021-05-22,2291.6,3930.899658203125
2021-05-23,2101.34,3710.347412109375
2021-05-24,2646.79,3729.165283203125
2021-05-25,2705.09,3721.99560546875
2021-05-26,2884.66,3303.7744140625
2021-05-27,2735.88,3187.56640625
2021-05-28,2414.29,2893.59228515625
2021-05-29,2276.07,2864.06298828125
2021-05-30,2386.1,2407.10888671875
2021-05-31,2708.47,2417.53125
2021-06-01,2633.67,2389.93798828125
2021-06-02,2706.1,2368.347900390625
2021-06-03,2853.35,2243.659423828125
2021-06-04,2686.5,2416.125244140625
2021-06-05,2628.98,2345.85107421875
2021-06-06,2713.66,2411.68896484375
2021-06-07,2592.63,2499.221435546875
2021-06-08,2510.65,2577.4833984375
2021-06-09,2606.23,2582.478271484375
2021-06-10,2469.97,2623.261474609375
2021-06-11,2351.45,2841.087890625
2021-06-12,2368.47,2874.08544921875
2021-06-13,2508.27,2957.908935546875
2021-06-14,2581.48,2880.307861328125
2021-06-15,2543.83,2933.34814453125
2021-06-16,2367.28,2828.97216796875
2021-06-17,2371.62,2827.5078125
2021-06-18,2229.53,2762.386962890625
2021-06-19,2166.91,2694.93408203125
2021-06-20,2243.86,2549.75830078125
2021-06-21,1891.18,2504.1083984375
2021-06-22,1876.66,2378.3125
2021-06-23,1968.39,2392.834716796875
2021-06-24,1989.14,2404.966552734375
2021-06-25,1810.57,2199.9814453125
2021-06-26,1830.62,2133.74365234375
2021-06-27,1979.88,2109.80322265625
2021-06-28,2083.09,2312.4912109375
2021-06-29,2158.71,2264.815185546875
2021-06-30,2273.84,2296.23388671875
2021-07-01,2109.11,2413.853759765625
2021-07-02,2154.78,2311.95361328125
2021-07-03,2224.7,2284.2919921875
2021-07-04,2323.22,2446.53857421875
2021-07-05,2196.16,2254.8623046875
2021-07-06,2322.72,2226.543701171875
2021-07-07,2316.57,2118.55859375
2021-07-08,2120.22,2321.1787109375
2021-07-09,2145.89,2261.721923828125
2021-07-10,2111.12,2261.204345703125
2021-07-11,2139.35,2332.81787109375
2021-07-12,2035.09,2364.798828125
2021-07-13,1940.72,2398.4326171875
2021-07-14,1994.64,2312.92236328125
2021-07-15,1917.21,2320.595458984375
2021-07-16,1878.2,2246.27783203125
2021-07-17,1897.98,2131.2880859375
2021-07-18,1892.42,2137.364990234375
2021-07-19,1818.07,2111.4033203125
2021-07-20,1786.07,2010.75048828125
2021-07-21,1994.49,2034.56591796875
2021-07-22,2024.58,2020.919921875
2021-07-23,2123.61,1966.7818603515625
2021-07-24,2151.85,1957.1529541015625
2021-07-25,2189.79,1910.2451171875
2021-07-26,2229.53,1889.041259765625
2021-07-27,2300.22,1927.922607421875
2021-07-28,2299.11,1902.435302734375
2021-07-29,2380.93,1879.3712158203125
2021-07-30,2460.95,1910.6656494140625
2021-07-31,2532.19,1912.74072265625
2021-08-01,2556.23,2156.212646484375
2021-08-02,2608.04,2230.56201171875
2021-08-03,2506.65,2357.606689453125
2021-08-04,2725.29,2403.966796875
2021-08-05,2827.21,2465.5517578125
2021-08-06,2889.43,2528.33447265625
2021-08-07,3158.0,2596.426025390625
2021-08-08,3012.07,2702.9658203125
2021-08-09,3162.93,2803.674560546875
2021-08-10,3140.71,2850.24072265625
2021-08-11,3163.66,3304.45068359375
2021-08-12,3043.61,3253.1650390625
2021-08-13,3322.43,3208.7939453125
2021-08-14,3264.69,3193.67138671875
2021-08-15,3308.87,3158.7548828125
2021-08-16,3147.65,3113.56689453125
2021-08-17,3014.58,3261.115234375
2021-08-18,3016.91,3264.239013671875
2021-08-19,3184.82,3259.296875
2021-08-20,3284.21,3266.33349609375
2021-08-21,3223.96,3205.29638671875
2021-08-22,3238.7,3204.49169921875
2021-08-23,3319.49,3214.22314453125
2021-08-24,3173.26,3197.6689453125
2021-08-25,3228.15,3175.310791015625
2021-08-26,3093.54,3153.6435546875
2021-08-27,3273.58,3130.530517578125
2021-08-28,3243.9,3130.566162109375
2021-08-29,3222.16,3121.57275390625
2021-08-30,3225.67,3119.917724609375
2021-08-31,3430.74,3130.435546875
2021-09-01,3832.73,3162.45703125
2021-09-02,3786.19,3156.6962890625
2021-09-03,3936.29,3173.121337890625
2021-09-04,3884.97,3342.229248046875
2021-09-05,3950.62,3720.433349609375
2021-09-06,3927.21,3710.274169921875
2021-09-07,3423.12,3799.4677734375
2021-09-08,3495.1,3757.944580078125
2021-09-09,3423.51,3736.80126953125
2021-09-10,3207.27,3891.4765625
2021-09-11,3267.33,3892.291015625
2021-09-12,3408.28,3922.501953125
2021-09-13,3284.52,3918.77734375
2021-09-14,3428.87,3927.13818359375
2021-09-15,3611.9,3936.611083984375
2021-09-16,3569.43,3967.50048828125
2021-09-17,3398.65,3925.027099609375
2021-09-18,3435.97,3565.396484375
2021-09-19,3329.12,3694.015625
2021-09-20,2976.05,3667.046875
2021-09-21,2761.52,3549.71826171875
2021-09-22,3077.78,3541.2587890625
2021-09-23,3152.92,3453.609130859375
2021-09-24,2928.57,3458.647216796875
2021-09-25,2922.55,3366.768310546875
2021-09-26,3063.51,3266.515625
2021-09-27,2926.24,3067.707275390625
2021-09-28,2807.28,3047.23291015625
2021-09-29,2851.5,3002.529296875
2021-09-30,3000.59,2970.94091796875
2021-10-01,3309.13,2963.25537109375
2021-10-02,3388.97,3003.89111328125
2021-10-03,3417.34,3006.0224609375
2021-10-04,3382.9,3088.091552734375
2021-10-05,3517.26,3087.2177734375
2021-10-06,3575.41,3196.85498046875
2021-10-07,3586.0,3308.041748046875
2021-10-08,3559.42,3341.282958984375
2021-10-09,3574.2,3289.711669921875
2021-10-10,3415.03,3306.118408203125
2021-10-11,3545.06,3507.151123046875
2021-10-12,3489.9,3647.68603515625
2021-10-13,3607.28,3694.369140625
2021-10-14,3790.41,3745.668701171875
2021-10-15,3866.9,3728.031005859375
2021-10-16,3827.55,3785.24462890625
2021-10-17,3845.47,3761.529296875
2021-10-18,3747.6,3836.74951171875
2021-10-19,3876.78,3839.100830078125
2021-10-20,4159.89,3833.979736328125
2021-10-21,4054.16,3821.495849609375
2021-10-22,3970.94,3839.386962890625
2021-10-23,4168.85,3843.05517578125
2021-10-24,4082.8,4023.127197265625
2021-10-25,4219.92,4103.0712890625
2021-10-26,4129.51,4106.181640625
2021-10-27,3921.93,4087.053955078125
2021-10-28,4284.9,4072.7724609375
2021-10-29,4413.7,4091.438232421875
2021-10-30,4320.65,4137.45166015625
2021-10-31,4287.56,4177.90380859375
2021-11-01,4320.85,4238.1171875
2021-11-02,4586.06,4301.7421875
2021-11-03,4602.21,4326.9521484375
2021-11-04,4535.11,4314.5244140625
2021-11-05,4475.0,4311.048828125
2021-11-06,4517.36,4452.76220703125
2021-11-07,4612.06,4495.2734375
2021-11-08,4808.38,4540.2421875
2021-11-09,4731.83,4506.755859375
2021-11-10,4634.03,4547.73388671875
2021-11-11,4720.87,4534.0712890625
2021-11-12,4667.31,4784.7265625
2021-11-13,4644.61,4816.46044921875
2021-11-14,4625.59,4790.193359375
2021-11-15,4562.98,4770.74755859375
2021-11-16,4208.16,4789.251953125
2021-11-17,4290.88,4785.80712890625
2021-11-18,4001.87,4680.8271484375
2021-11-19,4295.43,4691.07763671875
2021-11-20,4408.85,4695.3974609375
2021-11-21,4268.08,4789.12109375
2021-11-22,4086.95,4752.3388671875
2021-11-23,4340.23,4690.24169921875
2021-11-24,4273.54,4639.125
2021-11-25,4520.3,4586.67822265625
2021-11-26,4034.53,4541.41552734375
2021-11-27,4094.8,4413.009765625
2021-11-28,4296.98,4365.15771484375
2021-11-29,4443.22,4456.43212890625
2021-11-30,4628.9,4509.15869140625
2021-12-01,4583.28,4487.15234375
2021-12-02,4512.9,4513.47607421875
2021-12-03,4219.3,4488.89208984375
2021-12-04,4123.46,4545.76123046875
2021-12-05,4194.8,4570.619140625
2021-12-06,4353.31,4666.46337890625
2021-12-07,4307.08,4649.03125
2021-12-08,4435.74,4674.0966796875
2021-12-09,4107.69,4700.4638671875
2021-12-10,3903.48,4673.09033203125
2021-12-11,4075.66,4695.98193359375
2021-12-12,4131.78,4684.26806640625
2021-12-13,3781.94,4607.95654296875
2021-12-14,3861.55,4464.990234375
2021-12-15,4019.24,4399.29931640625
2021-12-16,3956.62,4407.0
2021-12-17,3878.29,4402.94677734375
2021-12-18,3959.83,4216.6611328125
2021-12-19,3925.34,4129.36474609375
2021-12-20,3938.8,4106.5703125
2021-12-21,4016.59,4082.380126953125
2021-12-22,3979.54,4073.517333984375
2021-12-23,4110.14,3985.4755859375
2021-12-24,4043.39,3990.63037109375
2021-12-25,4093.14,4068.3046875
2021-12-26,4061.27,4110.1064453125
2021-12-27,4036.24,4100.67626953125
2021-12-28,3791.69,4097.19140625
2021-12-29,3627.93,4135.44140625
2021-12-30,3709.57,4184.564453125
2021-12-31,3677.85,4199.70751953125
2022-01-01,3765.67,4042.571044921875
2022-01-02,3830.67,3891.149658203125
2022-01-03,3764.24,3853.35107421875
2022-01-04,3789.52,3850.894775390625
2022-01-05,3535.86,3858.050048828125
2022-01-06,3407.77,3968.78173828125
2022-01-07,3195.31,3884.240966796875
2022-01-08,3080.02,3948.67822265625
2022-01-09,3150.3,3764.84326171875
2022-01-10,3085.43,3591.03662109375
2022-01-11,3237.89,3393.755126953125
2022-01-12,3370.89,3285.2412109375
2022-01-13,3238.03,3215.052490234375
2022-01-14,3307.9,3216.370361328125
2022-01-15,3327.74,3216.037109375
2022-01-16,3346.59,3183.268798828125
2022-01-17,3209.35,3188.31005859375
2022-01-18,3160.15,3229.38525390625
2022-01-19,3083.65,3267.656982421875
2022-01-20,3004.72,3307.921875
2022-01-21,2571.29,3294.260986328125
2022-01-22,2412.52,3358.0517578125
2022-01-23,2540.81,3250.05224609375
2022-01-24,2441.01,3153.11669921875
2022-01-25,2458.07,2732.2353515625
2022-01-26,2461.41,2615.94482421875
2022-01-27,2424.66,2619.279296875
2022-01-28,2545.95,2672.773681640625
2022-01-29,2600.02,2591.35986328125
2022-01-30,2602.77,2565.46826171875
2022-01-31,2686.82,2595.66357421875
2022-02-01,2787.16,2616.03515625
2022-02-02,2681.0,2587.199462890625
2022-02-03,2692.8,2609.935546875
2022-02-04,2994.99,2629.29833984375
2022-02-05,3013.81,2599.82177734375
2022-02-06,3056.2,2581.12255859375
2022-02-07,3140.18,2596.234375
2022-02-08,3115.88,2721.8046875
2022-02-09,3243.62,2798.76318359375
2022-02-10,3071.83,2897.375
2022-02-11,2927.63,3008.597412109375
2022-02-12,2917.1,3058.29833984375
2022-02-13,2870.25,3058.08447265625
2022-02-14,2929.31,3070.9326171875
2022-02-15,3182.27,3297.34619140625
2022-02-16,3118.9,3272.28759765625
2022-02-17,2894.03,3189.23291015625
2022-02-18,2779.56,3146.17041015625
2022-02-19,2763.81,3131.680419921875
2022-02-20,2619.32,3139.01318359375
2022-02-21,2569.87,3144.849609375
2022-02-22,2636.13,3068.167236328125
2022-02-23,2578.15,3001.582275390625
2022-02-24,2596.52,2848.697021484375
2022-02-25,2767.53,2750.1337890625
2022-02-26,2776.96,2763.76806640625
2022-02-27,2616.34,2758.07958984375
2022-02-28,2922.5,2724.4248046875
2022-03-01,2975.81,2694.275634765625
2022-03-02,2947.14,2694.78564453125
2022-03-03,2834.91,2667.3056640625
2022-03-04,2622.15,2698.83203125
2022-03-05,2665.42,2718.25732421875
2022-03-06,2549.4,2740.280517578125
2022-03-07,2492.53,2750.29541015625
2022-03-08,2577.21,2764.3125
2022-03-09,2726.94,2769.2783203125
2022-03-10,2606.5,2695.0283203125
2022-03-11,2556.96,2656.32080078125
2022-03-12,2569.8,2677.333984375
2022-03-13,2516.75,2868.61376953125
2022-03-14,2589.3,2849.726806640625
2022-03-15,2617.43,2794.213623046875
2022-03-16,2773.94,2857.091552734375
2022-03-17,2812.29,2859.2802734375
2022-03-18,2939.76,2848.308349609375
2022-03-19,2949.92,2863.56494140625
2022-03-20,2861.69,2839.251708984375
2022-03-21,2891.63,2850.189453125
2022-03-22,2969.64,2900.4697265625
2022-03-23,3036.12,2849.149658203125
2022-03-24,3109.25,2777.43603515625
2022-03-25,3103.51,2879.752685546875
2022-03-26,3146.01,2907.78369140625
2022-03-27,3297.04,3016.886474609375
2022-03-28,3329.38,3063.128173828125
2022-03-29,3419.21,3114.223388671875
